,RA,DEC,z,mstar,plugmag_r,specmag_r,flux,flux_plugmag,comoving_distance,completeness,environment,cluster_mass,cluster_name
460,146.88773,0.21745855,0.06296945,10.426357,18.4495,17.40895,0.0003948392,0.00015142604,274.56485351930576,0.9341371873861966,Field,,
461,146.91731,0.69489354,0.06181278,10.270638,18.966,17.873426,0.0002574123,9.410275e-05,269.59640124366143,0.8982993213637418,Field,,
462,146.89532,0.35901356,0.20484489,11.323994,18.8944,17.666784,0.0003113767,0.00010051693,862.1971219981831,0.9189188964493556,Field,,
464,146.9372,1.1077349,0.1622571,11.538109,18.7176,17.614008,0.0003268877,0.000118293756,690.3784959008223,0.9231069275048222,Field,,
465,146.80984,1.0727752,0.29954138,11.47851,19.3015,17.846746,0.00026381583,6.908778e-05,1230.093168911933,0.901277380953274,Field,,
466,146.90637,1.125027,0.16355379,11.110713,18.9236,17.77713,0.00028128602,9.784993e-05,695.6681586649112,0.908781803449261,Field,,
468,146.90205,0.89976233,0.21937566,11.556696,19.0822,17.495432,0.00036461005,8.455128e-05,919.9169343191527,0.9303951552964297,Field,,
469,147.07442,0.8852106,0.09825181,10.715899,18.9772,17.742813,0.00029031892,9.313693e-05,424.75207809751254,0.9121120792034101,Field,,
470,146.90369,1.0353793,0.12347647,10.837887,19.1042,17.577578,0.00033804204,8.285519e-05,530.4924538162727,0.9255828802285683,Field,,
471,147.032,0.77534944,0.14308803,11.598298,17.683,16.579733,0.0008474348,0.0003067617,611.7547912999274,0.9459687854547604,Field,,
473,147.02167,0.7544711,0.062017735,11.480054,16.824,15.836716,0.001680015,0.0006767097,270.4769825289502,0.947619304530045,Field,,
474,146.934,0.81888986,0.154442,10.986843,18.768,17.590042,0.00033418197,0.00011292786,658.4203959498317,0.9247800041541261,Field,,
475,146.84077,0.8862659,0.06230228,10.648973,19.0662,17.738386,0.00029150458,8.5806714e-05,271.69937650456086,0.912542216150925,Field,,
476,147.0805,0.78802025,0.21129373,11.545651,18.389,17.189507,0.0004832795,0.00016010356,887.8702972053845,0.9400454448726915,Field,,
477,146.84222,0.7408431,0.020122617,9.299947,18.41,17.548645,0.0003471703,0.00015703734,88.63836399502456,0.9273991688498623,Field,,
478,147.18007,0.4296096,0.06337427,10.797872,17.3697,16.29338,0.0011031849,0.00040937524,276.30307540021806,0.9469221555586127,Field,,
479,147.32681,0.2454933,0.092754446,10.655273,18.7085,17.896563,0.00025198617,0.00011928865,401.5260556169258,0.8955346535518741,Field,,
480,147.31445,0.17484306,0.0846908,10.333058,19.249,18.27618,0.00017763514,7.251054e-05,367.34068772405476,0.8641006168945322,Field,,
481,147.24832,0.31141853,0.19184834,11.489607,18.5285,17.492203,0.0003656957,0.00014079963,810.1817542943246,0.9305487517681863,Field,,
483,147.3056,0.2175774,0.02000299,8.948653,19.0674,18.49081,0.00014577304,8.57118e-05,88.1138851195009,0.8744835672383071,Field,,
484,147.19292,0.27191842,0.020181265,9.37114,16.7035,16.263027,0.0011344634,0.000756138,88.89547641409992,0.9469876689181114,Field,,
486,147.30829,0.15116349,0.08009521,10.82813,17.8331,16.777925,0.00070604304,0.00026715396,347.7958145753585,0.9448549695884466,Field,,
488,147.15059,0.41658878,0.06444442,10.73887,17.9895,17.057255,0.0005458795,0.00023131329,280.89642757739085,0.9421424274916999,Field,,
489,147.12833,0.3692322,0.06982935,10.62903,18.3015,17.450216,0.0003801125,0.0001735405,303.9730659926363,0.932477390301171,Field,,
490,147.17056,0.53120744,0.10407819,10.6841955,18.5427,17.447262,0.00038115063,0.00013896951,449.29742597345705,0.9326100183671292,Field,,
491,147.29398,0.3813427,0.10979893,10.70223,19.4064,18.392616,0.00015957076,6.272484e-05,473.326832257767,0.8709091036567504,Field,,
492,147.12735,0.5044617,0.086125344,10.502355,18.7377,17.626282,0.00032321175,0.00011612358,373.4325095995272,0.9221427465755637,Field,,
493,147.2654,0.46567798,0.073694244,10.065527,19.5526,18.364582,0.00016374447,5.4822438e-05,320.49777261029266,0.869163227317414,Field,,
494,146.7142,-1.0413043,0.021222278,10.294713,16.3047,15.612694,0.0020650108,0.0010917427,93.4581440013019,0.947770912837771,Field,,
495,146.74413,-0.6521906,0.20378332,11.365371,19.0098,17.728382,0.00029420163,9.038148e-05,857.9622500305558,0.913539246089471,Field,,
496,146.62857,-0.76513684,0.06465632,10.565862,18.1928,17.139688,0.00050597184,0.00019181338,281.8056448456288,0.9409261375900025,Field,,
497,146.63167,-0.9882778,0.05265425,9.363875,19.1326,18.555296,0.00013736634,8.071633e-05,230.1563549677699,0.8747899552300756,Field,,
498,146.91945,-0.99049175,0.21386056,11.16167,19.0826,18.026558,0.00022355102,8.45201e-05,898.063771437459,0.8802946948697145,Field,,
501,146.9341,-0.67040396,0.121270485,11.16527,18.1628,17.007095,0.00057169195,0.00019718774,521.299762430238,0.9427364654178962,Field,,
502,146.9639,-0.5450026,0.055980586,9.958716,19.4772,18.553972,0.00013753476,5.8765585e-05,244.50127906708553,0.8747964809040529,Field,,
503,146.9635,-0.75935173,0.09708638,10.383096,18.6868,17.634415,0.00032080055,0.00012169742,419.8335984911861,0.9215042796572435,Field,,
504,146.95,-0.59220225,0.06477907,9.7676325,18.8533,17.95641,0.00023847105,0.00010439521,282.3323335201179,0.8885593649754383,Field,,
505,146.85983,-0.80890167,0.12658988,11.373782,18.9428,17.667437,0.0003111908,9.613458e-05,543.4486777695884,0.918867834262412,Field,,
506,146.59271,-0.76025605,0.064959235,10.138845,18.4848,17.536306,0.00035113725,0.00014658194,283.10527028417874,0.9281396390217962,Field,,
508,146.72794,-0.55687994,0.089311965,10.7830715,18.1813,17.208843,0.000474749,0.00019385692,386.9488521337606,0.9396487876672535,Field,,
509,146.60721,-1.240753,0.0906017,10.915085,18.2503,17.289713,0.00044067198,0.00018192064,392.4132012099709,0.9378021198378237,Field,,
510,147.18678,-0.49381256,0.09031707,11.048921,18.3413,17.363329,0.0004117843,0.00016729394,391.2075970111186,0.9356956881521492,Field,,
511,147.02336,-0.16009352,0.2156694,11.423032,19.3548,18.136257,0.00020206826,6.577804e-05,905.2384576143553,0.8685467418380403,Field,,
512,146.9108,-0.07455935,0.24200103,11.519709,19.4048,18.083906,0.00021204937,6.281747e-05,1008.8745714356189,0.8738013270663894,Field,,
513,146.95607,-0.34230044,0.13468021,11.151769,18.8645,17.40694,0.00039556995,0.000103323764,577.0180747815484,0.9342160885077581,Field,,
514,147.17639,-0.35405684,0.006282841,7.9098005,18.8395,18.175686,0.00019486244,0.000105730534,27.765015427805125,0.8654062309685508,Field,,
515,147.11461,-0.16521837,0.20405737,11.3933935,18.6059,17.54077,0.00034969675,0.00013111113,859.0557254636842,0.9278798793211543,Field,,
516,147.2257,-0.29262063,0.13363516,10.532014,19.1105,17.959099,0.0002378811,8.2376246e-05,572.6897907613555,0.8882529004283323,Field,,
517,147.24805,-0.035723556,0.08419658,10.845262,18.0309,17.12655,0.000512131,0.00022265938,365.24095452598334,0.9411398119290714,Field,,
519,146.9201,-0.30646208,0.13148007,10.930416,19.0955,17.818438,0.00027078632,8.352231e-05,563.7565595843619,0.9044113823850848,Field,,
520,147.32951,0.028902695,0.04808582,10.642571,17.5661,16.603556,0.0008290469,0.00034163296,210.41683010253237,0.9458515556067686,Field,,
523,146.57133,-0.9572115,0.06518305,10.678234,18.1497,17.369219,0.00040955684,0.00019958196,284.0653920192887,0.9355277181063097,Field,,
524,146.56561,-1.084742,0.09755617,10.675646,17.9863,17.003136,0.0005737797,0.00023199698,421.816597034386,0.9427807163030442,Field,,
525,146.30548,-1.1305512,0.15481305,10.483578,19.0732,18.207123,0.0001893002,8.5254906e-05,659.940734398918,0.864171531155792,Field,,
526,146.36034,-0.8166569,0.12740909,10.9446125,18.2218,17.104542,0.0005226147,0.00018675847,546.8542641470009,0.941491068125912,Field,,
527,146.43282,-0.98737836,0.1404723,10.985171,18.0787,17.269178,0.00044908494,0.00021306971,600.9643378378058,0.9383265413873517,Field,,
528,146.32349,-1.1808358,0.08926281,10.292834,18.1303,17.31736,0.00042959244,0.00020317973,386.74053643264824,0.9370750132122847,Field,,
529,146.51283,-0.84576494,0.064901724,10.870276,17.5027,16.701803,0.0007573179,0.00036217622,282.8585427646084,0.9453345590734604,Field,,
530,146.31178,-0.81320924,0.20583828,11.265677,18.7798,17.571568,0.00033991635,0.00011170701,866.1577524863703,0.9259624744611805,Field,,
531,146.4483,-0.71339965,0.114679344,10.519679,18.4058,17.305933,0.00043413872,0.00015764544,493.7708886213662,0.9373908344050609,Field,,
532,146.57272,-1.0608357,0.060614403,10.602743,18.3073,17.37112,0.00040883984,0.00017261543,264.4458213483427,0.9354634814137025,Field,,
534,146.36894,-0.6682473,0.27119535,11.591443,19.3417,17.960484,0.00023757727,6.657671e-05,1122.0130526946416,0.888095068276214,Field,,
535,146.85757,-0.21877608,0.12461211,10.946984,18.7495,17.466932,0.00037430608,0.00011486818,535.2207566333465,0.9317223686870724,Field,,
536,146.90125,-0.4131573,0.056547936,10.333811,18.0605,16.838255,0.00066787854,0.0002166707,246.94566550017825,0.9443897368612919,Field,,
539,146.86432,-0.4640719,0.06510994,10.146188,18.3913,17.446993,0.00038124438,0.0001597643,283.75176605895854,0.932621994677767,Field,,
541,146.89159,-0.5126615,0.08389291,10.536069,18.8023,17.698029,0.00030254445,0.00010941618,363.95052476832524,0.916303343079104,Field,,
542,146.8833,-0.49469888,0.08376556,11.294229,17.9313,16.791077,0.0006975395,0.0002440516,363.40928861548497,0.9447648820541221,Field,,
543,146.85966,-0.09893863,0.12539165,10.667281,18.7799,17.71669,0.00029738824,0.00011169671,538.4648029781946,0.9145845790065515,Field,,
545,146.76077,0.01597814,0.12490158,11.044864,19.0981,17.615871,0.00032632682,8.332227e-05,536.4255365092466,0.9229744283319723,Field,,
546,146.90231,-0.31366175,0.13141981,11.081304,19.4494,18.199883,0.00019056645,6.028914e-05,563.5066262527549,0.8643312860386456,Field,,
547,146.77711,-0.24198689,0.13081928,10.613427,19.5054,18.260967,0.0001801421,5.7258396e-05,561.0154547354651,0.8635369217734946,Field,,
549,146.80914,0.026384188,0.12603039,11.487902,18.3911,16.989351,0.00058111385,0.00015979448,541.1219289920205,0.9429364894055952,Field,,
551,146.812,-0.19004646,0.062150914,10.608691,17.6939,16.712063,0.00075020053,0.0003036973,271.0491358420333,0.9452810759744971,Field,,
552,146.11835,-0.8681462,0.127676,10.526247,18.6857,17.921837,0.0002461874,0.00012182041,547.9635418842122,0.8925180380858543,Field,,
553,146.09369,-0.7930877,0.06758517,10.892545,17.3688,16.372997,0.0010251873,0.0004097152,294.36329848107096,0.946694351698266,Field,,
554,146.09344,-1.0081668,0.06589106,10.085968,18.1467,17.495636,0.00036454116,0.00020013406,287.1018928506463,0.9303854090870458,Field,,
555,146.23657,-1.1192325,0.11440897,10.664586,19.0152,18.04728,0.00021932555,8.993366e-05,492.639632667454,0.8779054550013288,Field,,
556,146.12796,-1.1897714,0.14072752,10.852987,18.9902,17.961014,0.00023746253,9.202853e-05,602.0178553487553,0.8880354626188812,Field,,
557,146.23485,-1.1527694,0.067414224,9.703469,18.7943,17.765316,0.00028436398,0.000110224544,293.63085540471025,0.9099983886240821,Field,,
559,146.14359,-0.74164104,0.20382248,11.777367,18.5418,17.301746,0.0004358122,0.0001390849,858.1185132984878,0.9375017366403486,Field,,
562,146.07944,-0.6809605,0.06727324,10.446383,17.8708,16.893137,0.0006349592,0.0002580371,293.0267283749644,0.9438947244056692,Field,,
564,146.13557,-0.6821906,0.20384093,11.438851,18.8088,17.570255,0.00034032715,0.000108762695,858.1921247454459,0.9260456338675411,Field,,
565,146.19263,-0.688401,0.004080323,7.6093287,19.3867,18.829905,0.00010666942,6.3873784e-05,18.040926085630108,0.8608449464601012,Field,,
566,146.0078,-0.64227164,0.0047763,6.6735177,17.4948,17.734076,0.00029266422,0.00036481986,21.11473432315483,0.9129698076037192,Field,,
567,146.57562,-0.29127368,0.12640972,10.972732,19.4194,18.236168,0.00018430344,6.197864e-05,542.6995467516842,0.8634446335322055,Field,,
569,146.74174,-0.5246915,0.13150382,10.575112,19.1962,18.219887,0.00018708766,7.6123935e-05,563.8550721977047,0.8639767831998447,Field,,
570,146.61903,-0.43432227,0.006036635,8.341318,18.5823,17.975964,0.00023421546,0.00013399262,26.678515330153363,0.8862264253273929,Field,,
571,146.62965,-0.46568888,0.0893447,10.79986,18.2173,17.265833,0.00045047162,0.00018753434,387.08760009281025,0.9384080259717829,Field,,
572,146.49052,-0.36931044,0.12319865,11.054812,18.1665,16.934849,0.0006110242,0.0001965177,529.3353217491358,0.9435187813810537,Field,,
573,146.7517,-0.4083915,0.035808306,9.92328,18.2405,16.887493,0.0006382695,0.00018356914,157.15014636427085,0.9439430537341483,Field,,
574,146.69572,-0.28693372,0.12096673,11.352026,17.9995,16.763735,0.00071533164,0.00022919175,520.0331528738365,0.9449584147265898,Field,,
575,146.64357,-0.33134526,0.13024949,11.441675,18.4055,17.064352,0.00054232375,0.00015768837,558.6510851287997,0.9420456201389634,Field,,
576,146.60365,-0.19149283,0.1215208,10.632598,18.5889,17.615204,0.00032652612,0.00013318066,522.3434030242702,0.9230215098147284,Field,,
577,146.63068,0.070984066,0.12585711,11.0640745,19.0021,17.638733,0.00031952662,9.102523e-05,540.4012167750085,0.9211647319217341,Field,,
578,146.60806,0.047679186,0.09212417,10.109881,19.461,18.293442,0.00017483336,5.9648624e-05,398.8590513950423,0.8649931794375122,Field,,
579,146.60631,-0.21322083,0.12061721,10.488219,19.2854,18.087126,0.00021142169,7.0119764e-05,518.5754466291856,0.8734529616857417,Field,,
580,146.729,0.026971893,0.056659672,10.443722,18.1601,16.844585,0.0006640004,0.0001976785,247.42699293626515,0.944334172214487,Field,,
581,146.74794,-0.2682818,0.13022237,10.861723,19.1205,17.8611,0.0002603513,8.162071e-05,558.5385316063578,0.899655836343201,Field,,
582,146.63489,-0.19229113,0.1321261,11.288507,18.0629,17.012978,0.000568602,0.00021619162,566.4354950979043,0.9426654988053098,Field,,
583,146.73712,-0.2521827,0.130504,11.299753,18.2425,16.994434,0.0005783945,0.00018323165,559.7072791919785,0.9428822637454415,Field,,
584,146.66136,-0.1033698,0.06934141,10.302683,19.0029,17.859468,0.00026074378,9.0958085e-05,301.88458342422035,0.89982643339863,Field,,
585,145.96877,-1.0577835,0.29004258,11.483794,19.1892,17.905073,0.0002500174,7.6615965e-05,1194.0693084902755,0.8945458334197145,Field,,
586,145.84663,-1.1867962,0.14171799,10.911529,18.7863,17.818285,0.00027082438,0.000111040325,606.1049275455026,0.9044275279048581,Field,,
587,145.80475,-1.184054,0.14573766,11.210671,18.7023,17.644226,0.0003179141,0.00011997218,622.669977637995,0.9207502771429986,Field,,
588,145.8906,-1.0976161,0.062489424,10.244472,18.1453,17.346323,0.00041828412,0.00020039178,272.50324452294086,0.9362170994704773,Field,,
589,145.81812,-0.87895113,0.20457841,11.493712,18.6237,17.712505,0.0002985385,0.00012898025,861.1343102952378,0.9149631635103298,Field,,
590,145.93788,-0.73396504,0.14270295,11.0444355,18.8458,17.792479,0.00027733739,0.00010511844,610.167203378838,0.9071644601886075,Field,,
591,145.89232,-1.0226363,0.15369897,11.313131,18.1097,17.242094,0.0004604285,0.0002070714,655.3750353350675,0.9389615179477567,Field,,
593,145.85318,-0.99705017,0.14480174,10.906441,18.4787,17.612263,0.00032741067,0.00014740828,618.8161588623232,0.9232304682705413,Field,,
595,145.82166,-0.84656745,0.06770252,10.060479,18.8457,18.122849,0.00020457925,0.00010512906,294.86605105853005,0.8697459199051102,Field,,
596,145.87447,-0.6087486,0.071589835,10.610362,18.3443,17.520668,0.00035623205,0.00016683244,311.5041107385395,0.9290045178366467,Field,,
598,146.37378,-0.36838683,0.05290708,11.09292,18.2515,16.937094,0.00060976425,0.00018171861,231.2475035879699,0.9434952268005616,Field,,
599,146.38135,-0.38646442,0.052602824,10.415081,18.9145,17.714548,0.00029797657,9.867376e-05,229.93438841144265,0.914779134848503,Field,,
600,146.46892,-0.09284351,0.062513076,11.51865,17.0829,16.045694,0.0013858735,0.0005331396,272.6048348749443,0.9473774072196396,Field,,
601,146.35579,-0.14338836,0.030739091,10.263797,17.1809,16.205263,0.0011964543,0.0004871258,135.06498408188278,0.9471205675213064,Field,,
603,146.35204,-0.3326912,0.052176386,10.319674,17.6325,16.502645,0.00090978865,0.000321366,228.09362788052232,0.9462717557346855,Field,,
604,146.29988,-0.12001413,0.030703507,10.590696,17.4609,16.410177,0.0009906673,0.00037639306,134.9097648929023,0.946592939072606,Field,,
605,146.43376,-0.10567172,0.062401872,10.543119,19.0359,17.927626,0.00024487724,8.823532e-05,272.12717870360683,0.8918103686044199,Field,,
606,146.36539,-0.34351528,0.05248393,10.395585,18.2795,17.041836,0.0005536905,0.0001770922,229.42121511630194,0.9423276005848933,Field,,
608,146.39902,-0.35038266,0.053547755,9.64341,19.3024,18.125042,0.00020416637,6.903046e-05,234.01191061330823,0.8695509554519525,Field,,
609,146.32317,-0.029989881,0.021708759,8.618754,19.1648,18.726631,0.00011731333,7.8357254e-05,95.58957000952677,0.868427468881452,Field,,
610,146.3698,0.08226418,0.067523,10.344195,19.364,18.134151,0.0002024609,6.5223125e-05,294.09693950025047,0.8687581528849517,Field,,
611,146.30086,0.035479628,0.021758003,9.370238,17.4921,16.53279,0.0008848795,0.00036572947,95.80529913459685,0.94615743234778,Field,,
612,146.32957,-0.30622363,0.03645184,9.682122,19.5314,18.579283,0.00013436507,5.5903667e-05,159.9499970234773,0.8740851579263083,Field,,
613,146.39967,0.03224605,0.12848711,11.04725,19.147,17.716763,0.00029736996,7.965319e-05,551.3335954456362,0.9145785349269697,Field,,
614,146.34706,0.07541644,0.062281717,10.414078,18.8521,17.506405,0.00036094396,0.000104510356,271.6110418723274,0.9297908138408187,Field,,
615,146.05733,-0.09703017,0.036730345,10.488421,16.8839,16.122375,0.0012913669,0.000640381,161.16144046613803,0.9472640380888899,Field,,
616,146.23462,-0.40626115,0.27190658,11.373125,19.6214,18.229399,0.0001854556,5.1456595e-05,1124.7462136920917,0.8636213402679633,Field,,
617,146.10555,-0.28541598,0.08990419,10.545744,18.3395,17.267538,0.0004497639,0.00016757191,389.45843398265436,0.9383664388366695,Field,,
618,146.19333,-0.038867313,0.06296081,10.841449,17.6259,16.626078,0.0008120274,0.00032332534,274.52773968703775,0.9457399987783791,Field,,
619,146.2278,0.043565825,0.09139155,10.697137,18.3301,17.012259,0.00056897925,0.00016902876,395.75789101944906,0.9426743023030968,Field,,
620,146.22224,-0.3758881,0.06740563,10.605374,17.9215,16.88049,0.0006424007,0.0002462631,293.59404646117724,0.9440060909603932,Field,,
621,146.28017,-0.40694922,0.06335986,10.5941925,17.2035,16.144026,0.0012658678,0.00047708995,276.24117795997137,0.9472320595774213,Field,,
623,146.16234,-0.02242435,0.09155686,10.429328,18.5339,17.585266,0.00033565582,0.00014010137,396.457755878458,0.9250907527140858,Field,,
624,146.283,0.06405607,0.021579895,8.997279,19.238,18.157898,0.00019808002,7.324895e-05,95.02502586024748,0.8667437182755748,Field,,
625,146.23184,0.068229154,0.021608172,10.830384,16.5911,15.372307,0.0025767807,0.00083860836,95.14890815902794,0.9478835326311655,Field,,
626,146.02339,0.021997187,0.12554319,11.159853,19.49,18.108755,0.00020725155,5.8076686e-05,539.0953031061869,0.8711283952538504,Field,,
627,145.97523,0.10664574,0.12541065,10.781621,19.203,17.961805,0.00023728843,7.564901e-05,538.5438506978282,0.8879419907688854,Field,,
628,146.16563,-0.064166285,0.0632066,10.4686575,17.6729,16.799145,0.0006923783,0.00030962846,275.5831505694585,0.9447118244807434,Field,,
629,146.06648,-0.0008945876,0.124062456,10.798178,18.7739,17.778522,0.0002809243,0.00011231553,532.9325973309175,0.9086416671707622,Field,,
630,145.98758,-0.34255457,0.12619838,10.783521,19.2085,18.091251,0.0002106191,7.526591e-05,541.8206381270583,0.8730097660702296,Field,,
631,145.99396,-0.13584761,0.0630479,10.618922,17.8479,17.004011,0.0005733162,0.00026353676,274.9017183029472,0.9427708919575892,Field,,
632,145.90594,-0.36835754,0.09773864,10.967239,17.9425,16.816772,0.0006812272,0.00024154682,422.5866921115541,0.9445823907361225,Field,,
634,145.8252,0.043159343,0.1451134,11.168564,18.5531,17.347115,0.0004179793,0.00013764473,620.0996669810153,0.9361922691762963,Field,,
635,145.8765,-0.010999021,0.12702352,11.202702,17.9269,16.885117,0.00063966704,0.00024504183,545.2515716644241,0.943964378192251,Field,,
636,145.89111,-0.46704537,0.2031962,10.952438,19.3002,18.33204,0.00016872688,6.917036e-05,855.6190301221114,0.8671547869330525,Field,,
637,145.89246,-0.3362982,0.09798842,10.478464,18.6995,17.62322,0.00032412432,0.000120281875,423.6407365974844,0.9223842528883125,Field,,
638,145.8774,-0.05018751,0.090996556,10.706554,18.7539,17.86164,0.00026022212,0.000114403985,394.08542897087705,0.899599679107083,Field,,
639,145.9502,0.07202043,0.12581952,10.859788,18.6491,17.42345,0.00038959924,0.00012599719,540.2448307721602,0.9335860466251292,Field,,
640,145.86533,0.089624316,0.1277906,10.988222,18.7471,17.522564,0.00035561147,0.00011512272,548.4397929600865,0.9289024875210035,Field,,
641,145.83688,0.0028933787,0.1294907,11.027729,18.6671,17.553545,0.00034560796,0.00012392548,555.5013984915229,0.9270869231779902,Field,,
643,145.84425,0.030685406,0.15543088,10.830574,19.0371,17.876423,0.00025670216,8.8137334e-05,662.4715469099021,0.897932034210415,Field,,
644,145.86565,0.05618939,0.12774585,11.051546,18.3981,17.194715,0.00048096516,0.00015876687,548.2538410662103,0.9399411684522195,Field,,
645,145.8485,0.051299054,0.12248615,10.900927,18.9981,17.82172,0.000269967,9.1360846e-05,526.3669425015416,0.9040261719698631,Field,,
646,145.82272,-0.16028957,0.06265516,9.779675,18.4959,17.791605,0.0002775616,0.00014509089,273.21508810520163,0.9072605360762909,Field,,
648,145.68613,-1.2440377,0.14807993,11.204677,18.5723,17.501312,0.00036263934,0.00013523176,632.306296152119,0.9300774575034116,Field,,
649,145.63394,-1.0506032,0.14329763,11.100496,18.7743,17.575771,0.00033860517,0.000112274596,612.6187926405038,0.9256969276627202,Field,,
650,145.6785,-0.7914006,0.14918523,10.957787,18.6888,17.488655,0.0003668926,0.00012147261,636.8494492907577,0.9307180854652346,Field,,
651,145.76791,-1.074726,0.062498488,10.474659,18.8533,18.017717,0.0002253797,0.00010439521,272.54217509705893,0.8812344416357591,Field,,
652,145.61887,-0.9726861,0.15270779,10.929326,18.7317,17.784294,0.00027943664,0.00011676744,651.3107554351642,0.9080459717810733,Field,,
653,145.68114,-0.86722344,0.06759457,10.938944,17.2037,16.480396,0.0009286246,0.00047700407,294.40358360545605,0.9463549540531326,Field,,
654,145.59656,-1.2053233,0.14731137,9.402138,19.4402,18.537945,0.00013957996,6.080234e-05,629.1456891900101,0.8745672537508136,Field,,
656,145.75414,-0.7533942,0.09848519,10.953454,18.5908,17.45326,0.00037904893,0.00013294806,425.73663785902204,0.9323426013282586,Field,,
657,145.5822,-0.89274305,0.098350905,10.677361,18.3607,17.479094,0.00037013597,0.0001643309,425.17014442590573,0.9311799879309827,Field,,
658,145.64525,-0.81551886,0.14550999,10.996123,18.8368,17.663363,0.00031236015,0.000105993684,621.7326673481027,0.9191890032682365,Field,,
659,145.64787,-0.7717634,0.021652305,9.256276,18.7358,17.973114,0.00023483035,0.00011632674,95.3422562129677,0.8865583928682261,Field,,
660,145.75974,-0.8138921,0.06763429,10.807506,17.3078,16.248066,0.0011501962,0.00043339198,294.5737558608879,0.9470224305247554,Field,,
661,145.70894,-0.747678,0.07156569,10.364868,18.1348,17.111984,0.0005190463,0.00020233911,311.40085710821626,0.9413745961885089,Field,,
662,145.64345,-0.68482,0.1460339,10.954472,19.5107,18.33086,0.00016891002,5.6979447e-05,623.8893741139444,0.8670735068406877,Field,,
663,145.7811,-0.60534054,0.14258228,11.017239,18.9433,18.022335,0.00022442358,9.6090684e-05,609.6696414554278,0.8807702547483782,Field,,
665,145.74475,-0.07635172,0.06259136,10.071511,18.3879,17.70892,0.00029952612,0.00016026536,272.9410714515627,0.9152848406737812,Field,,
666,145.6012,-0.001388682,0.14582263,10.942567,18.5699,17.641842,0.0003186144,0.00013553143,623.0197455175517,0.9209302609516754,Field,,
667,145.73721,-0.061008543,0.14391728,11.160717,18.3309,17.460392,0.00037656666,0.00016890407,615.1725251923901,0.9320244081452091,Field,,
668,145.6695,0.11167288,0.12470468,10.852959,18.6531,17.581844,0.00033671592,0.00012553377,535.6060689539554,0.925310049034656,Field,,
670,145.68939,-0.011335705,0.09768173,10.287192,18.9549,18.212769,0.00018831843,9.5068965e-05,422.3465304747078,0.8641213412658103,Field,,
671,145.70268,-0.04852748,0.09832241,10.38063,18.5379,17.751389,0.00028803418,0.00013958548,425.0499132210552,0.9112943586111961,Field,,
672,145.59828,-0.20219947,0.09113582,10.578462,18.6099,17.753643,0.00028743772,0.0001306289,394.6751428262453,0.9110909470098102,Field,,
675,145.72206,-0.52713704,0.1640542,11.030734,18.5043,17.560497,0.000343402,0.00014397372,697.7085456553068,0.9266572523998566,Field,,
676,145.77843,-0.13455068,0.14515674,10.993959,18.5589,17.732878,0.000292987,0.0001369116,620.2781693174388,0.9130905662279271,Field,,
677,145.80121,-0.2111285,0.14485592,11.15458,19.1035,17.933416,0.00024357511,8.290869e-05,619.0393074001586,0.8911133955789915,Field,,
678,145.66917,-0.42102498,0.030362593,8.8471775,19.1742,18.686972,0.00012167764,7.76819e-05,133.42254437146377,0.8710755530901754,Field,,
679,145.3983,-0.67092615,0.14681709,10.982711,18.6838,17.671276,0.00031009252,0.000122034064,627.1123139915052,0.9185634837022433,Field,,
680,145.37814,-0.67431766,0.090209,10.377683,18.6598,17.64794,0.0003168283,0.00012476156,390.7497931654711,0.9204632672741958,Field,,
681,145.48724,-0.806932,0.06084378,10.750965,17.9018,16.861397,0.00065379427,0.00025077286,265.4319112458308,0.9441705773624198,Field,,
682,145.50249,-0.9666317,0.14770879,11.172782,18.0857,17.196062,0.00048036987,0.0002116995,630.7801703461164,0.9399138762842925,Field,,
683,145.38815,-0.69227046,0.14678943,11.088455,18.8408,17.848661,0.0002633505,0.000105604304,626.998525942238,0.9010798592900987,Field,,
684,145.46323,-0.8442227,0.14640751,10.803879,18.4767,17.668125,0.0003109913,0.00014767979,625.4270268186904,0.9188130471257008,Field,,
685,145.37115,-1.0810148,0.098886706,10.754583,19.1312,18.0952,0.00020985553,8.0820275e-05,427.4302926925233,0.8725902607054391,Field,,
686,145.44408,-1.1954565,0.08816301,10.544138,18.4463,17.544163,0.00034860498,0.00015187361,382.07796023553726,0.9276728527178972,Field,,
687,145.37411,-1.24932,0.06686618,11.278347,16.7873,15.837971,0.0016780683,0.0006999731,291.2822717283186,0.9476180990924383,Field,,
689,145.43954,-0.64524126,0.14920661,11.266256,18.2598,17.160622,0.0004963079,0.00018033445,636.9373156498277,0.9405769843094443,Field,,
690,145.39427,-0.55765533,0.12591252,10.50753,18.1283,17.314674,0.00043065596,0.00020355395,540.6316682712586,0.937148952069658,Field,,
691,145.52621,-0.74745065,0.21837848,11.331715,19.0058,17.755917,0.00028683746,9.071553e-05,915.9706294020925,0.9108862351781235,Field,,
692,145.5575,-0.69320464,0.21776451,11.379694,19.4777,18.243805,0.00018301127,5.8738235e-05,913.5397542281751,0.8633970858215698,Field,,
693,145.4793,-1.0534252,0.08842166,10.68296,18.0793,17.140049,0.00050580077,0.00021295184,383.1747176599307,0.9409193115426076,Field,,
694,145.49628,-0.7367916,0.14676379,11.127197,18.7718,17.55326,0.0003456975,0.00011253328,626.8930130205737,0.9271048216451201,Field,,
